Date,CM Code,CM Name,CP Code,TM Code,TM Name,End Client,Allocation at BOD,Allocations during the Day,Deallocation during the Day,Allocation at EOD,OWN Collateral at BOD,OWN Collateral added during Day,OWN Collateral reduced during Day,OWN Collateral at EOD,OWN Others Collateral at BOD,OWN Others Collateral added during Day,OWN Others Collateral reduced during Day,OWN Others Collateral at EOD,Total Collateral at EOD,Eligible Collateral at EOD,Margin Utilisation
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO0639        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8561256
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GNT1982        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918610
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO2140        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6131115.09
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GNB0082        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15236.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GNB0092        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13232.66
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GNB0093        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95410.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS5492        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78588.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GNB0189        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66698.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GNB0204        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS5537        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52438.90
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA2114        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GNB0266        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130958.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GNB0272        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GJE0069        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA0846        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67828.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GJE0084        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31922.44
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA4775        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS0646        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HOA0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250720.31
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA1638        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226676.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HOA0099        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196437.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA3672        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HOA0106        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724612.68
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS5304        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91768.08
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HZM0173        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137775.05
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA3163        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13079.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS4730        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52438.90
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO1532        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668891.85
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA3282        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.80
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HNT0061        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105615.43
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO1564        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5139310.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO1581        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524757.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO2211        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73824938.01
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO2245        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135077.15
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO1662        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS1686        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147562.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS6311        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47705.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO1715        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194574
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS5073        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899369.23
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HYE0098        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255335.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IFM0051        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HZM0071        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510671.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HYD1123        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211114.23
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IFM0108        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HYV0027        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47705.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HYD2627        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359432.26
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HUZ0160        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173192.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IIZ0019        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HYD0933        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26130.71
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HSE0016        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30971.33
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IDE0290        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HUW0230        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19040.91
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HUP0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.80
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IJT0111        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,INF0073        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IQT0003        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IQT0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IOZ0404        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13232.66
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JGW4217        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130958.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IUU0060        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364553.12
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JCP0144        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434026.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JCP0145        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576209.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JCP0153        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217013.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JFI0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47705.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JCQ0052        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52438.90
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IRJ0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178663.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IRJ0009        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IZO0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IZU0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23598715.64
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IVV0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95410.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IVV0005        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47705.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IVV0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47705.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IOF0028        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35606.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IOZ0198        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IYT0021        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255335.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,INF0065        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JDT0326        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97984.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ILT0011        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO0039        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2491        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95589.55
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO0086        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2563        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2589        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JXC0009        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121479.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JSR0174        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JUM2046        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255335.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JUM0005        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4573025
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2643        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39575.05
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JGW4297        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143660.68
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KAH2399        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389148
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KAH1110        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47705.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JUM2207        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271435.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO1623        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX1543        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVS0250        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVV0131        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO1761        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143115.60
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JMN0029        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JMN0030        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95410.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2854        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVS0420        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JWM0010        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPP0035        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540005
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KAH2648        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVS0479        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131027.76
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVS0500        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JWM0011        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JY34           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207910.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2407        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734.08
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JWM0084        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20033.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVL0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226886.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2442        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26588.26
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX3085        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JWR0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE1440        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293252.08
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVS0622        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98288.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KPA1411        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KAH0299        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91768.08
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCA0314        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE0921        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KKI0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KKN0015        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KEJ0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KEJ0005        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126632.33
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KEJ0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575960.80
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KPA1551        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2171        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCX0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65479.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KJL0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33349.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE1049        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58993.76
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCX0118        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCX0137        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85213.21
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCX0141        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163871.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCA0600        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFJ0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE1175        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194574
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE1186        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583722
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO1277        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226886.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO1282        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95410.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE0626        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226886.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KPA0044        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.80
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KDF0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCA0811        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KAH3352        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539147.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KDF0028        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176981.29
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE0246        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449909.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KYI0046        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65548.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KWG0159        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72103.49
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KZX0020        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113738.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KTQ0046        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774.31
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQD0129        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11674440
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQD0134        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094393.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQL0323        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482222.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFJ0694        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.80
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KVJ0026        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26465.33
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KTJ0061        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774.31
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KMP0010        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.86
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KJA0167        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.80
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KPA2013        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19787.53
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KPA0804        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327395.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA4963        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265782.01
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQX0206        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195968.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQL0283        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255335.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA2505        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LAH0695        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113273.91
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH3840        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH0745        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78658.35
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH5066        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433138.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH1411        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH3870        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU0615        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24534.28
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LJX0326        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859148.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LJX0327        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834215.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH6571        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97984.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KTA0437        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQL0051        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255335.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQL0068        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255335.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LID1240        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684273
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LID1246        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32685.58
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH6610        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26657.28
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LMF0075        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793389.07
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU0901        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194574
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LID0206        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32739.56
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTP0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA5675        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20684.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNM0028        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787.26
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH4971        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130958.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNM0081        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.59
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNM0092        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121629.85
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKO1964        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238784.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAX1140        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458353.88
