msgId,requestType,curDate,seg,cmCode,tmCode,cpCode,cliCode,accType,amt,action,RespStatus,RespMessagesCode,RespFeildMsg,RespValidationMsg,CreateDateTime,Source
07714202207223240764,I,22-Jul-2022,CM,07714,07714,,NYG0012,C,1,D,SUCCESS,01010000,,Submitted to server successfully,22-07-2022 4.37.40 PM,Manual
