msgId,requestType,curDate,seg,cmCode,tmCode,cpCode,cliCode,accType,amt,action,RespStatus,RespMessagesCode,RespFeildMsg,RespValidationMsg,CreateDateTime,Source
07714202207042782603,I,04-Jul-2022,CM,07714,07714,,NYG0012,C,100,U,SUCCESS,01010000,,Submitted to server successfully,04-07-2022 2.52.10 PM,Manual
