Date,CM Code,CM Name,CP Code,TM Code,TM Name,End Client,Allocation at BOD,Allocations during the Day,Deallocation during the Day,Allocation at EOD,OWN Collateral at BOD,OWN Collateral added during Day,OWN Collateral reduced during Day,OWN Collateral at EOD,OWN Others Collateral at BOD,OWN Others Collateral added during Day,OWN Others Collateral reduced during Day,OWN Others Collateral at EOD,Total Collateral at EOD,Eligible Collateral at EOD,Margin Utilisation
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GNB0204        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS5537        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52439.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA2114        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GNB0266        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130962.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GNB0272        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GJE0069        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA0846        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67830.18
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,GJE0084        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31922.82
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA4775        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS0646        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HOA0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250718.76
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA1638        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226663.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HOA0099        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196443.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA3672        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HOA0106        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724649.26
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS5304        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91769.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HZM0173        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137776.68
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA3163        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7261.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS4730        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52439.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO1532        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668921.10
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HQA3282        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.93
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HNT0061        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105616.93
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO1564        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5139471.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO1581        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524789.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO2211        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73828339.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO2245        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135085.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO1662        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS1686        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147562.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS6311        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47708.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPO1715        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194580
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HPS5073        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899395.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HYE0098        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255317.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IFM0051        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HZM0071        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510634.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HYD1123        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211122.93
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IFM0108        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HYV0027        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47708.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HYD2627        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359434.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HUZ0160        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173156.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IIZ0019        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HYD0933        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26131.47
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HSE0016        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30970.33
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IDE0290        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HUW0230        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19041.08
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,HUP0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.93
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IJT0111        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,INF0073        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IQT0003        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IQT0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IOZ0404        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13232.87
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JGW4217        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130962.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IUU0060        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364553.12
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JCP0144        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434026.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JCP0145        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576221.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JCP0153        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217013.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JFI0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47708.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JCQ0052        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52439.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IRJ0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178670.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IRJ0009        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IZO0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IZU0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23598625.64
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IVV0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95416.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IVV0005        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47708.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IVV0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47708.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IOF0028        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35606.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IOZ0198        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,IYT0021        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255317.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,INF0065        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JDT0326        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97984.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,ILT0011        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.22
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO0039        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.22
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2491        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95592.80
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO0086        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2563        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2589        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JXC0009        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121470.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JSR0174        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JUM2046        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255317.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JUM0005        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4573025
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2643        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39575.60
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JGW4297        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143669.82
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KAH2399        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389160
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KAH1110        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47708.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JUM2207        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271456.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO1623        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX1543        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVS0250        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVV0131        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO1761        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143124.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JMN0029        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JMN0030        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95416.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2854        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVS0420        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JWM0010        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPP0035        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540028.45
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KAH2648        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVS0479        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131030.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVS0500        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JWM0011        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JY34           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207915.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2407        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734.40
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JWM0084        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20033.78
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVL0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226873.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2442        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26588.72
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX3085        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JWR0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE1440        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293255.01
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JVS0622        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98290.01
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KPA1411        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KAH0299        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91769.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCA0314        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39329.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE0921        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KKI0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26219.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KKN0015        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KEJ0002        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KEJ0005        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126634.61
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KEJ0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575990.30
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KPA1551        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JHX2171        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCX0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65481.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KJL0001        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33351.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE1049        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58994.44
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCX0118        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCX0137        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85214.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCX0141        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163873.44
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCA0600        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFJ0004        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE1175        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194580
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE1186        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583740
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO1277        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226873.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,JPO1282        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95416.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE0626        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226873.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KPA0044        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.93
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KDF0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KCA0811        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KAH3352        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539211
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KDF0028        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176983.31
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFE0246        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449897.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KYI0046        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65549.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KWG0159        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72104.31
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KZX0020        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113738.13
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KTQ0046        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQD0129        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11674800
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQD0134        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094374.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQL0323        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482190.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KFJ0694        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.93
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KVJ0026        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26465.73
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KTJ0061        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774.69
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KMP0010        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KJA0167        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677.93
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KPA2013        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19787.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KPA0804        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327406.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA4963        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265788.76
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQX0206        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195968.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQL0283        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255317.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA2505        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LAH0695        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113277.65
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH3840        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.22
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH0745        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78659.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH5066        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433206.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH1411        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH3870        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808.22
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU0615        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24534.53
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LJX0326        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859231.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LJX0327        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834311.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH6571        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97984.38
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KTA0437        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQL0051        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255317.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,KQL0068        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255317.19
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LID1240        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684285
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LID1246        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32686.41
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH6610        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26657.51
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LMF0075        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793394.39
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU0901        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194580
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LID0206        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32740.63
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTP0006        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109.88
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA5675        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20684.92
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNM0028        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787.52
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LHH4971        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130962.50
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNM0081        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNM0092        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121636
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKO1964        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238784.25
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,MAX1140        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458368.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU1670        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614473.75
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA5804        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6514.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA5805        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687143
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA5815        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKA5820        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94606.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LKO0886        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26039.20
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LNU1761        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.94
04-08-2022 12.00.00 AM,8200,SMC,,10515,SMC,LTP0708        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19664.81
